Transaction ID,Date,Time,Store Name,Store Type,Region,Brand,Product,Quantity,Unit Price,Total,Payment Method
TRX-000892,2025-04-26,06:23:16,"Ate Rose Store",sari-sari,NCR,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-000893,2025-05-13,19:21:21,"GenSan Central",grocery,Region XII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000893,2025-05-13,19:21:21,"GenSan Central",grocery,Region XII,Camel,"Camel Yellow 20s",1,155,155,GCash
TRX-000893,2025-05-13,19:21:21,"GenSan Central",grocery,Region XII,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000894,2025-05-04,17:14:46,"Legazpi Central",grocery,Region V,Winston,"Winston Lights 20s",2,150,300,Maya
TRX-000895,2025-05-18,07:08:49,"Ate Rose Store",sari-sari,NCR,Winston,"Winston Red 10s",2,75,150,GCash
TRX-000895,2025-05-18,07:08:49,"Ate Rose Store",sari-sari,NCR,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-000895,2025-05-18,07:08:49,"Ate Rose Store",sari-sari,NCR,More,"More Menthol 20s",2,140,280,GCash
TRX-000896,2025-04-12,12:24:55,"Balibago Store",sari-sari,Region III,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-000896,2025-04-12,12:24:55,"Balibago Store",sari-sari,Region III,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-000896,2025-04-12,12:24:55,"Balibago Store",sari-sari,Region III,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-000897,2025-05-31,20:49:22,"Butuan Central",grocery,Region XIII,Winston,"Winston Blue 20s",2,150,300,Maya
TRX-000897,2025-05-31,20:49:22,"Butuan Central",grocery,Region XIII,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-000898,2025-05-18,18:09:35,"Makati Convenience",convenience,NCR,Camel,"Camel Yellow 20s",1,155,155,GCash
TRX-000898,2025-05-18,18:09:35,"Makati Convenience",convenience,NCR,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-000899,2025-06-14,07:46:57,"Cotabato Central",grocery,BARMM,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-000900,2025-06-28,12:11:52,"Lacson Mart",convenience,Region VI,Winston,"Winston Blue 20s",1,150,150,Maya
TRX-000900,2025-06-28,12:11:52,"Lacson Mart",convenience,Region VI,Camel,"Camel Blue 20s",1,155,155,Maya
TRX-000900,2025-06-28,12:11:52,"Lacson Mart",convenience,Region VI,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-000901,2025-06-11,17:06:14,"Lacson Mart",convenience,Region VI,Fortune,"Fortune Menthol 20s",1,130,130,Maya
TRX-000902,2025-05-18,06:10:52,"Commonwealth Mart",grocery,NCR,Mighty,"Mighty Red 20s",2,130,260,Cash
TRX-000903,2025-04-12,08:14:16,"Lapaz Market",grocery,Region VI,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-000904,2025-05-25,20:33:02,"Mactan Store",sari-sari,Region VII,More,"More Menthol 20s",2,140,280,Cash
TRX-000904,2025-05-25,20:33:02,"Mactan Store",sari-sari,Region VII,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000905,2025-05-14,13:21:25,"Santiago Express",sari-sari,Region II,Mighty,"Mighty Red 10s",2,65,130,Cash
TRX-000905,2025-05-14,13:21:25,"Santiago Express",sari-sari,Region II,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000906,2025-06-28,17:10:13,"Cotabato Central",grocery,BARMM,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000906,2025-06-28,17:10:13,"Cotabato Central",grocery,BARMM,Mevius,"Mevius Blue 20s",2,160,320,Cash
TRX-000907,2025-04-17,18:26:35,"Palawan Central Store",grocery,Region IV-B,Winston,"Winston Red 20s",2,150,300,GCash
TRX-000908,2025-06-11,07:01:06,"Santo Domingo Store",sari-sari,Region IV-A,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000908,2025-06-11,07:01:06,"Santo Domingo Store",sari-sari,Region IV-A,Winston,"Winston Lights 20s",2,150,300,Cash
TRX-000909,2025-06-29,18:28:00,"Dau Market Store",grocery,Region III,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000909,2025-06-29,18:28:00,"Dau Market Store",grocery,Region III,Camel,"Camel Blue 20s",2,155,310,GCash
TRX-000909,2025-06-29,18:28:00,"Dau Market Store",grocery,Region III,More,"More Menthol 20s",2,140,280,GCash
TRX-000910,2025-06-21,13:37:07,"Ate Rose Store",sari-sari,NCR,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-000910,2025-06-21,13:37:07,"Ate Rose Store",sari-sari,NCR,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-000911,2025-06-23,19:26:13,"Dolores Mart",sari-sari,Region III,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-000911,2025-06-23,19:26:13,"Dolores Mart",sari-sari,Region III,Camel,"Camel Blue 20s",1,155,155,GCash
TRX-000912,2025-05-09,07:51:34,"Laoag Express Mart",grocery,Region I,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000912,2025-05-09,07:51:34,"Laoag Express Mart",grocery,Region I,Winston,"Winston Menthol 20s",1,150,150,GCash
TRX-000912,2025-05-09,07:51:34,"Laoag Express Mart",grocery,Region I,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000913,2025-06-01,08:21:42,"CDO Central Store",grocery,Region X,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-000913,2025-06-01,08:21:42,"CDO Central Store",grocery,Region X,Fortune,"Fortune Red 20s",2,130,260,Maya
TRX-000914,2025-05-01,20:46:56,"Highway Store",sari-sari,Region III,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-000914,2025-05-01,20:46:56,"Highway Store",sari-sari,Region III,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-000914,2025-05-01,20:46:56,"Highway Store",sari-sari,Region III,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-000915,2025-05-29,06:53:23,"Clark Convenience",convenience,Region III,Hope,"Hope Luxury Red 20s",1,120,120,Maya
TRX-000915,2025-05-29,06:53:23,"Clark Convenience",convenience,Region III,More,"More Menthol 20s",1,140,140,Maya
TRX-000915,2025-05-29,06:53:23,"Clark Convenience",convenience,Region III,Winston,"Winston Menthol 20s",1,150,150,Maya
TRX-000916,2025-06-27,07:36:39,"Naga Express Mart",convenience,Region V,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-000916,2025-06-27,07:36:39,"Naga Express Mart",convenience,Region V,More,"More Menthol 20s",1,140,140,Maya
TRX-000917,2025-06-03,13:30:09,"Grace Sari-Sari",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000917,2025-06-03,13:30:09,"Grace Sari-Sari",sari-sari,NCR,Marlboro,"Marlboro Red 20s",1,160,160,GCash
TRX-000918,2025-06-15,18:57:22,"Santo Domingo Store",sari-sari,Region IV-A,Mevius,"Mevius Purple 20s",1,160,160,Maya
TRX-000918,2025-06-15,18:57:22,"Santo Domingo Store",sari-sari,Region IV-A,Winston,"Winston Red 10s",2,75,150,Maya
TRX-000919,2025-04-26,12:56:17,"CDO Central Store",grocery,Region X,Mighty,"Mighty Menthol 20s",1,130,130,Cash
TRX-000920,2025-05-09,12:26:08,"Buhangin Store",sari-sari,Region XI,Winston,"Winston Red 20s",2,150,300,GCash
TRX-000920,2025-05-09,12:26:08,"Buhangin Store",sari-sari,Region XI,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000921,2025-06-27,17:55:22,"Tacloban Central",grocery,Region VIII,More,"More Menthol 20s",1,140,140,Maya
TRX-000921,2025-06-27,17:55:22,"Tacloban Central",grocery,Region VIII,Philip Morris,"Philip Morris Red 20s",2,140,280,Maya
TRX-000922,2025-04-22,07:10:05,"Davao Central",grocery,Region XI,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-000923,2025-06-07,07:45:51,"Matina Market",sari-sari,Region XI,Mighty,"Mighty Premium 20s",1,140,140,Cash
TRX-000923,2025-06-07,07:45:51,"Matina Market",sari-sari,Region XI,Winston,"Winston Red 20s",2,150,300,Cash
TRX-000924,2025-04-27,19:48:37,"GenSan Central",grocery,Region XII,Fortune,"Fortune Menthol 20s",1,130,130,GCash
TRX-000925,2025-05-13,06:37:07,"Santo Domingo Store",sari-sari,Region IV-A,More,"More Menthol 20s",2,140,280,GCash
TRX-000926,2025-04-11,13:42:16,"Jaro Store",sari-sari,Region VI,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-000926,2025-04-11,13:42:16,"Jaro Store",sari-sari,Region VI,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-000927,2025-06-12,18:21:39,"Heights Store",sari-sari,Region IV-A,Hope,"Hope Luxury Red 20s",2,120,240,Cash
TRX-000927,2025-06-12,18:21:39,"Heights Store",sari-sari,Region IV-A,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-000927,2025-06-12,18:21:39,"Heights Store",sari-sari,Region IV-A,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000928,2025-05-28,12:49:35,"Vigan Central Store",sari-sari,Region I,Winston,"Winston Blue 20s",1,150,150,GCash
TRX-000928,2025-05-28,12:49:35,"Vigan Central Store",sari-sari,Region I,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-000928,2025-05-28,12:49:35,"Vigan Central Store",sari-sari,Region I,Winston,"Winston Red 10s",1,75,75,GCash
TRX-000929,2025-05-03,12:39:36,"Ortigas Store",grocery,NCR,Winston,"Winston Menthol 20s",1,150,150,Cash
TRX-000930,2025-05-20,06:43:36,"Grace Sari-Sari",sari-sari,NCR,Winston,"Winston Red 20s",1,150,150,Cash
TRX-000930,2025-05-20,06:43:36,"Grace Sari-Sari",sari-sari,NCR,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000930,2025-05-20,06:43:36,"Grace Sari-Sari",sari-sari,NCR,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-000931,2025-06-19,18:31:12,"Ate Rose Store",sari-sari,NCR,Mighty,"Mighty Red 20s",2,130,260,Maya
TRX-000932,2025-06-11,17:51:14,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Red 10s",2,65,130,GCash
TRX-000932,2025-06-11,17:51:14,"Zamboanga Central",grocery,Region IX,Camel,"Camel Blue 20s",1,155,155,GCash
TRX-000932,2025-06-11,17:51:14,"Zamboanga Central",grocery,Region IX,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000933,2025-06-06,13:14:12,"Lacson Mart",convenience,Region VI,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-000933,2025-06-06,13:14:12,"Lacson Mart",convenience,Region VI,More,"More Menthol 20s",2,140,280,GCash
TRX-000933,2025-06-06,13:14:12,"Lacson Mart",convenience,Region VI,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000934,2025-04-16,20:12:39,"Butuan Central",grocery,Region XIII,Winston,"Winston Blue 20s",2,150,300,GCash
TRX-000934,2025-04-16,20:12:39,"Butuan Central",grocery,Region XIII,Winston,"Winston Blue 20s",1,150,150,GCash
TRX-000935,2025-06-21,07:58:57,"Davao Central",grocery,Region XI,Winston,"Winston Red 10s",1,75,75,GCash
TRX-000935,2025-06-21,07:58:57,"Davao Central",grocery,Region XI,Camel,"Camel Yellow 20s",2,155,310,GCash
TRX-000935,2025-06-21,07:58:57,"Davao Central",grocery,Region XI,More,"More Menthol 20s",2,140,280,GCash
TRX-000936,2025-06-08,17:40:15,"Lahug Store",sari-sari,Region VII,Hope,"Hope Luxury Red 20s",2,120,240,Maya
TRX-000936,2025-06-08,17:40:15,"Lahug Store",sari-sari,Region VII,Philip Morris,"Philip Morris Red 20s",2,140,280,Maya
TRX-000937,2025-06-19,12:07:48,"Legazpi Central",grocery,Region V,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-000937,2025-06-19,12:07:48,"Legazpi Central",grocery,Region V,Mighty,"Mighty Red 20s",1,130,130,Cash
TRX-000938,2025-05-20,17:47:05,"Baguio Central",grocery,CAR,Marlboro,"Marlboro Gold 20s",2,160,320,Cash
TRX-000938,2025-05-20,17:47:05,"Baguio Central",grocery,CAR,Marlboro,"Marlboro Red 20s",2,160,320,Cash
TRX-000938,2025-05-20,17:47:05,"Baguio Central",grocery,CAR,Mighty,"Mighty Red 20s",2,130,260,Cash
TRX-000939,2025-04-20,08:37:28,"Dolores Mart",sari-sari,Region III,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-000939,2025-04-20,08:37:28,"Dolores Mart",sari-sari,Region III,Mevius,"Mevius Sky Blue 20s",1,160,160,Maya
TRX-000939,2025-04-20,08:37:28,"Dolores Mart",sari-sari,Region III,More,"More Menthol 20s",2,140,280,Maya
TRX-000940,2025-06-14,07:42:39,"CDO Central Store",grocery,Region X,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-000941,2025-04-13,12:56:22,"Santiago Express",sari-sari,Region II,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-000941,2025-04-13,12:56:22,"Santiago Express",sari-sari,Region II,Camel,"Camel Yellow 20s",1,155,155,Maya
TRX-000942,2025-06-14,19:55:26,"IT Park Mart",convenience,Region VII,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-000943,2025-05-23,07:19:38,"Apokon Store",sari-sari,Region XI,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000943,2025-05-23,07:19:38,"Apokon Store",sari-sari,Region XI,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-000943,2025-05-23,07:19:38,"Apokon Store",sari-sari,Region XI,Camel,"Camel Blue 20s",2,155,310,GCash
TRX-000944,2025-05-12,06:15:33,"Santo Domingo Store",sari-sari,Region IV-A,Winston,"Winston Red 20s",1,150,150,Cash
TRX-000944,2025-05-12,06:15:33,"Santo Domingo Store",sari-sari,Region IV-A,More,"More Menthol 20s",1,140,140,Cash
TRX-000944,2025-05-12,06:15:33,"Santo Domingo Store",sari-sari,Region IV-A,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000945,2025-06-02,18:14:29,"Davao Central",grocery,Region XI,Mighty,"Mighty Red 20s",2,130,260,Cash
TRX-000946,2025-06-02,06:16:31,"GenSan Central",grocery,Region XII,Winston,"Winston Blue 20s",2,150,300,Cash
TRX-000947,2025-06-03,12:41:05,"Buhangin Store",sari-sari,Region XI,Camel,"Camel Blue 20s",1,155,155,Cash
TRX-000947,2025-06-03,12:41:05,"Buhangin Store",sari-sari,Region XI,Mighty,"Mighty Red 10s",2,65,130,Cash
TRX-000948,2025-04-23,08:19:19,"Ortigas Store",grocery,NCR,More,"More Menthol 20s",1,140,140,GCash
TRX-000949,2025-05-20,19:30:50,"Naga Express Mart",convenience,Region V,Mevius,"Mevius Purple 20s",1,160,160,GCash
TRX-000950,2025-05-12,20:17:12,"Cogeo Mart",grocery,Region IV-A,Camel,"Camel Menthol 20s",1,155,155,Cash
TRX-000950,2025-05-12,20:17:12,"Cogeo Mart",grocery,Region IV-A,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000951,2025-04-06,08:04:07,"Buhangin Store",sari-sari,Region XI,Camel,"Camel Blue 20s",1,155,155,Cash
TRX-000952,2025-04-07,08:33:34,"Mang Juan Sari-Sari",sari-sari,NCR,Winston,"Winston Red 10s",2,75,150,Cash
TRX-000952,2025-04-07,08:33:34,"Mang Juan Sari-Sari",sari-sari,NCR,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-000953,2025-06-07,19:24:04,"Buhangin Store",sari-sari,Region XI,Winston,"Winston Red 20s",2,150,300,Maya
TRX-000954,2025-06-11,19:32:54,"Cogeo Mart",grocery,Region IV-A,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000954,2025-06-11,19:32:54,"Cogeo Mart",grocery,Region IV-A,Mevius,"Mevius Purple 20s",1,160,160,GCash
TRX-000954,2025-06-11,19:32:54,"Cogeo Mart",grocery,Region IV-A,Fortune,"Fortune Menthol 20s",1,130,130,GCash
TRX-000955,2025-06-30,17:19:43,"Jaro Store",sari-sari,Region VI,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-000955,2025-06-30,17:19:43,"Jaro Store",sari-sari,Region VI,Mighty,"Mighty Menthol 20s",1,130,130,GCash
TRX-000956,2025-06-08,20:29:00,"Matina Market",sari-sari,Region XI,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000957,2025-05-25,17:14:17,"Balibago Store",sari-sari,Region III,Mighty,"Mighty Premium 20s",2,140,280,Cash
TRX-000958,2025-05-27,12:11:37,"Makati Convenience",convenience,NCR,Winston,"Winston Blue 20s",1,150,150,GCash
TRX-000959,2025-05-05,06:56:53,"Palawan Central Store",grocery,Region IV-B,Camel,"Camel Blue 20s",1,155,155,Maya
TRX-000960,2025-06-20,06:28:34,"Grace Sari-Sari",sari-sari,NCR,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-000961,2025-05-22,20:33:22,"Naga Express Mart",convenience,Region V,Winston,"Winston Red 10s",2,75,150,Maya
TRX-000961,2025-05-22,20:33:22,"Naga Express Mart",convenience,Region V,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-000962,2025-05-01,08:53:10,"Heights Store",sari-sari,Region IV-A,Mighty,"Mighty Premium 20s",2,140,280,GCash
TRX-000963,2025-04-03,18:18:40,"Jaro Store",sari-sari,Region VI,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-000963,2025-04-03,18:18:40,"Jaro Store",sari-sari,Region VI,Winston,"Winston Red 10s",1,75,75,Maya
TRX-000964,2025-04-24,06:13:44,"Rosa Store",sari-sari,Region IV-A,Camel,"Camel Blue 20s",1,155,155,GCash
TRX-000964,2025-04-24,06:13:44,"Rosa Store",sari-sari,Region IV-A,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000965,2025-06-28,20:18:14,"Dau Market Store",grocery,Region III,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000966,2025-05-08,20:27:22,"Baguio Central",grocery,CAR,Winston,"Winston Red 20s",2,150,300,GCash
TRX-000967,2025-06-03,19:29:57,"Romblon Store",sari-sari,MIMAROPA,Hope,"Hope Luxury Red 20s",1,120,120,Cash
TRX-000968,2025-04-19,07:34:00,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000968,2025-04-19,07:34:00,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Blue 20s",1,150,150,Cash
TRX-000968,2025-04-19,07:34:00,"Cubao Central Store",sari-sari,NCR,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-000969,2025-04-26,07:05:49,"Romblon Store",sari-sari,MIMAROPA,Fortune,"Fortune Menthol 20s",1,130,130,Maya
TRX-000970,2025-05-01,08:38:37,"Butuan Central",grocery,Region XIII,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000970,2025-05-01,08:38:37,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000970,2025-05-01,08:38:37,"Butuan Central",grocery,Region XIII,More,"More Menthol 20s",2,140,280,Cash
TRX-000971,2025-04-11,07:00:06,"Mandalagan Store",sari-sari,Region VI,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000972,2025-06-09,07:26:52,"Heights Store",sari-sari,Region IV-A,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-000973,2025-05-30,18:49:29,"Commonwealth Mart",grocery,NCR,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-000973,2025-05-30,18:49:29,"Commonwealth Mart",grocery,NCR,Mevius,"Mevius Blue 20s",1,160,160,Maya
TRX-000974,2025-06-11,06:32:46,"Rosa Store",sari-sari,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000975,2025-06-04,08:03:52,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Menthol 20s",1,130,130,GCash
TRX-000975,2025-06-04,08:03:52,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Premium 20s",1,140,140,GCash
TRX-000976,2025-04-15,08:40:10,"Romblon Store",sari-sari,MIMAROPA,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-000976,2025-04-15,08:40:10,"Romblon Store",sari-sari,MIMAROPA,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-000976,2025-04-15,08:40:10,"Romblon Store",sari-sari,MIMAROPA,Hope,"Hope Luxury Red 20s",1,120,120,Maya
TRX-000977,2025-06-29,20:12:06,"Tacloban Central",grocery,Region VIII,Marlboro,"Marlboro Gold 20s",1,160,160,GCash
TRX-000977,2025-06-29,20:12:06,"Tacloban Central",grocery,Region VIII,Winston,"Winston Blue 20s",2,150,300,GCash
TRX-000977,2025-06-29,20:12:06,"Tacloban Central",grocery,Region VIII,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-000978,2025-04-18,07:11:19,"Mandaue Central",grocery,Region VII,Fortune,"Fortune Red 20s",1,130,130,Maya
TRX-000979,2025-05-09,18:54:38,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Red 10s",1,65,65,Maya
TRX-000980,2025-06-13,08:34:15,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Blue 20s",1,150,150,Maya
TRX-000980,2025-06-13,08:34:15,"Cubao Central Store",sari-sari,NCR,Philip Morris,"Philip Morris Red 20s",2,140,280,Maya
TRX-000981,2025-05-03,06:21:37,"Mang Juan Sari-Sari",sari-sari,NCR,More,"More Menthol 20s",1,140,140,GCash
TRX-000982,2025-06-14,08:05:29,"Matina Market",sari-sari,Region XI,Fortune,"Fortune Menthol 20s",2,130,260,Cash
TRX-000983,2025-04-05,07:04:19,"Santiago Express",sari-sari,Region II,Mevius,"Mevius Purple 20s",2,160,320,Maya
TRX-000983,2025-04-05,07:04:19,"Santiago Express",sari-sari,Region II,Camel,"Camel Menthol 20s",1,155,155,Maya
TRX-000984,2025-05-15,19:39:54,"Tuguegarao Central",grocery,Region II,Winston,"Winston Red 20s",2,150,300,Maya
TRX-000984,2025-05-15,19:39:54,"Tuguegarao Central",grocery,Region II,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-000985,2025-05-09,08:23:43,"Mandalagan Store",sari-sari,Region VI,Winston,"Winston Red 10s",1,75,75,Maya
TRX-000985,2025-05-09,08:23:43,"Mandalagan Store",sari-sari,Region VI,Mevius,"Mevius Blue 20s",1,160,160,Maya
TRX-000986,2025-04-25,20:48:14,"Rosa Store",sari-sari,Region IV-A,Fortune,"Fortune Menthol 20s",1,130,130,GCash
TRX-000987,2025-05-10,19:42:07,"Highway Store",sari-sari,Region III,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000987,2025-05-10,19:42:07,"Highway Store",sari-sari,Region III,Mevius,"Mevius Purple 20s",1,160,160,Cash
TRX-000988,2025-06-01,19:03:13,"Dau Market Store",grocery,Region III,Hope,"Hope Luxury Red 20s",2,120,240,Maya
TRX-000989,2025-06-08,12:30:46,"Cogeo Mart",grocery,Region IV-A,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000989,2025-06-08,12:30:46,"Cogeo Mart",grocery,Region IV-A,Mighty,"Mighty Menthol 20s",2,130,260,Cash
TRX-000990,2025-05-26,12:13:02,"Ortigas Store",grocery,NCR,Mighty,"Mighty Menthol 20s",1,130,130,Cash
TRX-000991,2025-06-10,08:03:08,"Laoag Express Mart",grocery,Region I,Mighty,"Mighty Red 10s",1,65,65,GCash
TRX-000991,2025-06-10,08:03:08,"Laoag Express Mart",grocery,Region I,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-000992,2025-05-24,18:33:14,"Mabolo Store",sari-sari,Region VII,Hope,"Hope Luxury Red 20s",1,120,120,GCash
TRX-000993,2025-06-08,17:11:46,"Santo Domingo Store",sari-sari,Region IV-A,Mighty,"Mighty Red 20s",2,130,260,Maya
TRX-000994,2025-04-28,07:05:07,"Cubao Central Store",sari-sari,NCR,Camel,"Camel Yellow 20s",1,155,155,Cash
TRX-000994,2025-04-28,07:05:07,"Cubao Central Store",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000995,2025-06-19,08:08:57,"Apokon Store",sari-sari,Region XI,Mevius,"Mevius Purple 20s",2,160,320,Cash
TRX-000995,2025-06-19,08:08:57,"Apokon Store",sari-sari,Region XI,Winston,"Winston Blue 20s",2,150,300,Cash
TRX-000995,2025-06-19,08:08:57,"Apokon Store",sari-sari,Region XI,Camel,"Camel Yellow 20s",1,155,155,Cash
TRX-000996,2025-04-13,19:27:23,"Lacson Mart",convenience,Region VI,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000996,2025-04-13,19:27:23,"Lacson Mart",convenience,Region VI,Philip Morris,"Philip Morris Red 20s",1,140,140,GCash
TRX-000996,2025-04-13,19:27:23,"Lacson Mart",convenience,Region VI,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000997,2025-04-13,18:00:54,"Highway Store",sari-sari,Region III,Winston,"Winston Red 10s",1,75,75,Cash
TRX-000997,2025-04-13,18:00:54,"Highway Store",sari-sari,Region III,Camel,"Camel Yellow 20s",2,155,310,Cash
TRX-000998,2025-05-04,06:13:31,"Heights Store",sari-sari,Region IV-A,Camel,"Camel Yellow 20s",1,155,155,Cash
TRX-000998,2025-05-04,06:13:31,"Heights Store",sari-sari,Region IV-A,Hope,"Hope Luxury Red 20s",2,120,240,Cash
TRX-000999,2025-05-18,08:28:06,"BGC Express Mart",convenience,NCR,More,"More Menthol 20s",2,140,280,GCash
TRX-001000,2025-05-02,18:32:07,"BGC Express Mart",convenience,NCR,Mighty,"Mighty Red 20s",1,130,130,Maya
TRX-001001,2025-06-07,20:09:56,"Mang Juan Sari-Sari",sari-sari,NCR,Mighty,"Mighty Menthol 20s",2,130,260,Maya
